EmpID,FirstName,LastName,StartDate,ExitDate,Supervisor,ADEmail,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DOB,GenderCode,Performance Score,Current Employee Rating
2988,Justice,Gentry,14-Nov-20,15-Jan-23,Monica Cochran,justice.gentry@bilearner.com,Active,Full-Time,Zone A,Part-Time,18-01-1972,Male,Fully Meets,1
2989,Kason,Kramer,16-Sep-21,,Brenda Duncan,kason.kramer@bilearner.com,Active,Contract,Zone B,Temporary,26-05-1942,Female,Fully Meets,4
2990,Alfredo,Perry,21-Apr-19,,Wesley Pearson,alfredo.perry@bilearner.com,Active,Full-Time,Zone C,Part-Time,28-05-1999,Female,Fully Meets,2
2991,Skyler,Drake,13-Mar-20,,Daniel Rowe,skyler.drake@bilearner.com,Active,Contract,Zone A,Full-Time,17-03-1999,Female,Exceeds,2
2992,Moshe,Copeland,16-Apr-22,20-Apr-23,Brittney Stone,moshe.copeland@bilearner.com,Active,Full-Time,Zone A,Part-Time,18-10-1973,Female,Fully Meets,4
2993,Harley,Nunez,18-Mar-19,23-Nov-22,Pamela Suarez,harley.nunez@bilearner.com,Active,Full-Time,Zone A,Full-Time,7/1/1946,Male,Fully Meets,4
2994,Sammy,Walter,18-Feb-22,,Tiffany Smith,sammy.walter@bilearner.com,Active,Part-Time,Zone B,Temporary,10/5/1953,Male,Fully Meets,4
2995,Ronnie,Haas,3-Sep-18,29-Nov-18,Jason Huber,ronnie.haas@bilearner.com,Active,Full-Time,Zone A,Full-Time,17-10-1954,Male,Needs Improvement,4
2996,Kira,Robertson,15-Jun-22,16-Aug-22,Zachary Hill,kira.robertson@bilearner.com,Active,Contract,Zone B,Temporary,30-09-1989,Female,Fully Meets,4
2997,Jaqueline,Ford,14-Feb-22,,Danny Young,jaqueline.ford@bilearner.com,Active,Contract,Zone B,Part-Time,30-06-1985,Female,Fully Meets,2
2998,Trace,Cherry,9-Jul-23,,Kenneth Huff,trace.cherry@bilearner.com,Active,Contract,Zone C,Part-Time,2/6/1968,Male,Needs Improvement,1
2999,Travis,Cardenas,28-Oct-18,4-Aug-19,Charles Brock,travis.cardenas@bilearner.com,Active,Contract,Zone B,Part-Time,16-03-1970,Male,Fully Meets,2
3000,Reyna,Hicks,9-Jul-22,,Lori Morton,reyna.hicks@bilearner.com,Active,Contract,Zone B,Full-Time,27-09-1973,Male,Fully Meets,1
3001,Trent,Sandoval,27-Sep-18,12-Dec-22,Thomas Nguyen,trent.sandoval@bilearner.com,Active,Full-Time,Zone C,Part-Time,15-10-1942,Male,Fully Meets,5
3002,Reginald,Dougherty,27-Oct-20,,Miss Angel Elliott,reginald.dougherty@bilearner.com,Active,Full-Time,Zone A,Part-Time,16-05-1991,Female,Fully Meets,2
3003,Paul,Greer,1-Oct-21,,Dwayne Johnson,paul.greer@bilearner.com,Active,Full-Time,Zone A,Part-Time,31-08-1990,Female,Fully Meets,5
3004,Tiara,Velez,29-Aug-19,19-Jun-22,Lisa Walters,tiara.velez@bilearner.com,Active,Full-Time,Zone B,Full-Time,24-01-1996,Female,Fully Meets,5
3005,Mareli,Wilson,29-Dec-20,,Brandon Coleman,mareli.wilson@bilearner.com,Active,Contract,Zone C,Part-Time,20-01-1943,Female,Fully Meets,2
3006,Efrain,Underwood,4-Oct-22,,Michael Smith,efrain.underwood@bilearner.com,Active,Part-Time,Zone C,Full-Time,26-07-1968,Female,Fully Meets,1
3007,Madeline,Powell,21-Mar-19,25-Sep-22,Gabriela Boyd,madeline.powell@bilearner.com,Active,Part-Time,Zone A,Full-Time,13-10-1949,Female,Fully Meets,2
3008,Alfred,Goodman,3-Apr-20,27-Dec-21,Kevin Robertson,alfred.goodman@bilearner.com,Active,Full-Time,Zone A,Full-Time,6/3/1977,Female,Fully Meets,4
3009,Aracely,Kelly,2-Jun-19,14-Jul-21,Tony Moyer,aracely.kelly@bilearner.com,Active,Part-Time,Zone C,Part-Time,1/5/1997,Male,Fully Meets,2
3010,Morgan,Velazquez,31-May-19,4-Sep-20,Heidi Ruiz,morgan.velazquez@bilearner.com,Leave of Absence,Part-Time,Zone C,Temporary,15-03-1947,Male,Fully Meets,1
3011,Isla,Becker,6-Jan-20,4-May-20,Valerie Gallagher,isla.becker@bilearner.com,Leave of Absence,Part-Time,Zone A,Full-Time,11/2/1954,Female,Fully Meets,5
3012,Scott,Sanford,19-Aug-18,18-Feb-21,Walter Sanchez,scott.sanford@bilearner.com,Leave of Absence,Contract,Zone A,Temporary,28-05-1950,Female,Exceeds,1
3013,Deja,Ritter,18-May-19,,Misty Preston,deja.ritter@bilearner.com,Active,Full-Time,Zone C,Full-Time,25-03-1982,Female,PIP,1
3014,Amelia,Gamble,23-Nov-22,9-Dec-22,Danielle Long,amelia.gamble@bilearner.com,Active,Contract,Zone B,Temporary,17-07-1967,Male,PIP,2
3015,Pranav,Middleton,2-Dec-20,,Michael Hendricks,pranav.middleton@bilearner.com,Active,Part-Time,Zone C,Part-Time,14-06-1976,Male,PIP,2
3016,Moshe,Hunter,5-Jan-22,,Ashley Hill,moshe.hunter@bilearner.com,Active,Part-Time,Zone A,Part-Time,2/7/2000,Male,PIP,4
3017,Arjun,Gibson,16-Apr-23,4-Aug-23,Douglas Washington,arjun.gibson@bilearner.com,Active,Full-Time,Zone B,Full-Time,12/12/1994,Female,PIP,5
3018,Alaina,Jenkins,10-Oct-20,23-Jun-23,John Jordan,alaina.jenkins@bilearner.com,Active,Contract,Zone C,Part-Time,13-06-1974,Female,PIP,2
3019,Elyse,Morrow,15-Apr-22,4-Jul-23,Thomas Humphrey,elyse.morrow@bilearner.com,Active,Contract,Zone B,Full-Time,21-09-1979,Female,PIP,2
3020,Lincoln,Brady,25-Jul-23,,Paula Perez,lincoln.brady@bilearner.com,Active,Part-Time,Zone C,Part-Time,7/1/1944,Male,PIP,2
3021,Allisson,Braun,31-Aug-20,,Scott Torres,allisson.braun@bilearner.com,Active,Contract,Zone A,Temporary,14-05-1987,Male,PIP,2
3022,Leonel,Chang,10-Oct-18,17-May-20,Miguel Rodgers,leonel.chang@bilearner.com,Active,Full-Time,Zone C,Full-Time,16-07-1976,Male,PIP,1
3023,Marshall,Lucas,15-Jan-19,3-Apr-21,Grant Brooks,marshall.lucas@bilearner.com,Voluntarily Terminated,Contract,Zone B,Part-Time,30-01-1958,Female,PIP,2
3024,Haiden,Scott,26-Dec-21,,Kristina Jackson,haiden.scott@bilearner.com,Active,Contract,Zone A,Full-Time,28-03-1962,Female,Fully Meets,2
3025,Kyan,Miranda,23-May-22,,Melissa Stuart,kyan.miranda@bilearner.com,Active,Contract,Zone C,Temporary,29-03-1999,Female,Fully Meets,1
3026,Ayanna,Garrison,23-Aug-22,,Deborah Lopez,ayanna.garrison@bilearner.com,Active,Contract,Zone C,Part-Time,5/8/1943,Female,Fully Meets,2
3027,Alan,Woods,27-May-23,28-Jul-23,Erin George,alan.woods@bilearner.com,Active,Part-Time,Zone A,Full-Time,8/5/1943,Female,Fully Meets,5
3028,Teagan,Phelps,10-Aug-18,25-Jul-21,Brian Green,teagan.phelps@bilearner.com,Voluntarily Terminated,Contract,Zone B,Temporary,2/5/2000,Female,Fully Meets,2
3029,Malachi,Burnett,24-Oct-21,3-Feb-23,Tommy Lee,malachi.burnett@bilearner.com,Active,Contract,Zone C,Full-Time,14-06-1959,Female,Fully Meets,4
3030,Kadin,Mcdowell,5-Jul-22,3-Jan-23,Kevin Davis,kadin.mcdowell@bilearner.com,Active,Full-Time,Zone C,Part-Time,10/8/1953,Female,Fully Meets,1
3031,Reed,Brandt,22-Jan-22,3-Mar-23,Jamie Anderson,reed.brandt@bilearner.com,Active,Contract,Zone B,Temporary,13-07-1960,Male,Fully Meets,1
3032,Cristofer,Schwartz,27-Mar-23,23-Jul-23,Maria Hall,cristofer.schwartz@bilearner.com,Leave of Absence,Part-Time,Zone A,Full-Time,10/11/1941,Male,Fully Meets,2
3033,Jaelynn,Salazar,26-Aug-19,9-Mar-22,Bryan Clark,jaelynn.salazar@bilearner.com,Leave of Absence,Contract,Zone C,Part-Time,17-03-1946,Male,Fully Meets,2
3034,Macie,Hayes,16-Oct-21,,Brandy Rivera,macie.hayes@bilearner.com,Active,Full-Time,Zone B,Temporary,4/5/1967,Female,Fully Meets,2
3035,Rodney,Snow,14-Jun-19,,Kenneth Parker,rodney.snow@bilearner.com,Active,Contract,Zone C,Temporary,14-09-1950,Female,Fully Meets,1
3036,Reece,Potts,5-Jul-20,,Barbara Perkins,reece.potts@bilearner.com,Active,Full-Time,Zone B,Temporary,28-06-1957,Female,Fully Meets,2
3037,Catalina,Eaton,2-Mar-20,,Lindsey Martin,catalina.eaton@bilearner.com,Active,Full-Time,Zone C,Full-Time,6/10/1989,Male,Fully Meets,4
3038,Heidi,Manning,11-Nov-20,28-Apr-21,David Stark,heidi.manning@bilearner.com,Active,Part-Time,Zone B,Temporary,20-08-1955,Male,Fully Meets,2
3039,Marquis,Johns,22-Dec-19,,Evan Hernandez,marquis.johns@bilearner.com,Active,Contract,Zone B,Temporary,24-03-1966,Female,Fully Meets,5
3040,Areli,Torres,14-Dec-20,,Caleb Floyd Jr.,areli.torres@bilearner.com,Active,Full-Time,Zone A,Full-Time,1/2/1984,Female,Fully Meets,5
3041,Rey,Morton,20-Jun-20,,Brandon Atkinson,rey.morton@bilearner.com,Active,Contract,Zone C,Full-Time,22-04-2000,Female,Fully Meets,2
3042,Deven,Gillespie,9-Jun-23,12-Jul-23,Alisha Ramirez,deven.gillespie@bilearner.com,Active,Contract,Zone B,Temporary,24-06-1961,Female,Exceeds,4
3043,Rowan,Gilbert,25-Sep-22,,Caroline Duffy,rowan.gilbert@bilearner.com,Active,Contract,Zone C,Full-Time,6/3/1963,Male,Exceeds,2
3044,Cullen,Ruiz,26-Aug-20,30-Dec-20,Charles Dean,cullen.ruiz@bilearner.com,Active,Contract,Zone B,Part-Time,27-02-1966,Male,Exceeds,2
3045,Kamron,Goodwin,28-Aug-19,,Nicholas Duncan,kamron.goodwin@bilearner.com,Active,Full-Time,Zone C,Temporary,10/2/1968,Male,Exceeds,2
3046,Claudia,Melton,2-Jun-23,9-Jul-23,Anna Davidson,claudia.melton@bilearner.com,Voluntarily Terminated,Part-Time,Zone A,Full-Time,5/6/1983,Female,Exceeds,4
3047,Francesca,Lowe,12-Sep-18,,Micheal Merritt,francesca.lowe@bilearner.com,Active,Full-Time,Zone C,Full-Time,3/10/1965,Female,Exceeds,5
3048,Violet,Horn,15-Jul-23,,Jeffrey Espinoza,violet.horn@bilearner.com,Active,Contract,Zone B,Part-Time,13-03-1978,Female,Fully Meets,2
3049,Carlie,Wagner,2-Jul-23,25-Jul-23,Joshua Diaz,carlie.wagner@bilearner.com,Active,Part-Time,Zone A,Temporary,12/5/1948,Female,Fully Meets,4
3050,Harmony,Pruitt,10-Feb-20,,Joshua Hunt,harmony.pruitt@bilearner.com,Active,Contract,Zone C,Full-Time,22-09-1970,Female,Fully Meets,4
3051,Briley,Huerta,27-Aug-21,1-May-22,Alex Holt,briley.huerta@bilearner.com,Voluntarily Terminated,Contract,Zone B,Temporary,13-02-1972,Female,Fully Meets,5
3052,Ean,Barajas,25-Jan-20,5-Feb-23,Ralph Delgado,ean.barajas@bilearner.com,Active,Full-Time,Zone A,Full-Time,9/6/1948,Female,Fully Meets,5
3053,Dayana,Gregory,26-Mar-20,8-Oct-21,Rodney Burch,dayana.gregory@bilearner.com,Active,Part-Time,Zone A,Full-Time,4/1/1958,Female,Fully Meets,2
3054,Zaniyah,Mccarthy,23-Oct-20,,Joseph Norris,zaniyah.mccarthy@bilearner.com,Active,Contract,Zone C,Full-Time,26-10-1949,Male,Fully Meets,1
3055,Matthias,Simon,27-Dec-20,7-Dec-21,Anthony Guerrero,matthias.simon@bilearner.com,Leave of Absence,Part-Time,Zone A,Part-Time,4/11/1987,Male,Fully Meets,2
3056,Lyric,Butler,21-Jun-22,,Brittany Johnson,lyric.butler@bilearner.com,Active,Part-Time,Zone A,Temporary,29-10-1943,Female,Fully Meets,5
3057,Bridger,Duran,9-Nov-22,9-Jul-23,Richard Contreras,bridger.duran@bilearner.com,Leave of Absence,Full-Time,Zone A,Temporary,1/2/1988,Female,Fully Meets,4
3058,Amirah,Cline,11-Feb-19,30-Jul-20,Shelia Goodwin,amirah.cline@bilearner.com,Leave of Absence,Part-Time,Zone A,Temporary,19-08-1965,Male,Fully Meets,1
3059,Izaiah,Gallagher,28-Mar-21,,James Walker,izaiah.gallagher@bilearner.com,Active,Part-Time,Zone A,Temporary,5/8/1972,Female,Fully Meets,1
3060,Marcelo,Galvan,29-Aug-20,,Patrick Martinez,marcelo.galvan@bilearner.com,Active,Part-Time,Zone A,Part-Time,3/1/1951,Male,Fully Meets,2
3061,Kaylynn,Odom,3-Jan-23,5-Aug-23,Brandon Hernandez,kaylynn.odom@bilearner.com,Active,Part-Time,Zone C,Full-Time,26-09-1956,Male,Fully Meets,4
3062,Oliver,Dalton,28-Nov-22,,Courtney Poole,oliver.dalton@bilearner.com,Active,Part-Time,Zone A,Temporary,16-11-1987,Female,Fully Meets,1
3063,Patience,Henry,22-Dec-21,3-Aug-23,Deborah Diaz,patience.henry@bilearner.com,Active,Contract,Zone B,Part-Time,21-10-1983,Female,Fully Meets,5
3064,London,Pennington,8-Jul-23,,Meagan Gaines,london.pennington@bilearner.com,Active,Contract,Zone A,Full-Time,23-08-1962,Female,Fully Meets,4
3065,Anna,Salazar,21-Apr-21,21-Sep-21,Thomas Jackson,anna.salazar@bilearner.com,Active,Part-Time,Zone A,Temporary,7/10/1976,Female,Fully Meets,4
3066,Vicente,Davis,28-Jul-22,20-Oct-22,Jamie Pope,vicente.davis@bilearner.com,Active,Full-Time,Zone B,Full-Time,12/4/1967,Male,Fully Meets,1
3067,Annabel,Lewis,5-Nov-19,,Joseph Lane,annabel.lewis@bilearner.com,Active,Part-Time,Zone B,Part-Time,21-03-1982,Male,Fully Meets,4
3068,Alana,Nunez,22-May-22,8-Dec-22,Rose Johnson,alana.nunez@bilearner.com,Terminated for Cause,Full-Time,Zone A,Temporary,2/5/1947,Male,Fully Meets,5
3069,Jaylen,Donaldson,19-Oct-19,3-Dec-21,David Hicks,jaylen.donaldson@bilearner.com,Active,Full-Time,Zone A,Temporary,14-02-1999,Female,Fully Meets,4
3070,Malakai,Shelton,25-Dec-19,24-Jul-21,Geoffrey Curtis,malakai.shelton@bilearner.com,Active,Full-Time,Zone C,Temporary,5/5/1972,Female,Fully Meets,1
3071,Erick,Wood,4-Nov-22,26-Nov-22,Holly Miller,erick.wood@bilearner.com,Active,Full-Time,Zone B,Part-Time,26-01-1956,Female,Fully Meets,2
3072,Daniel,Frye,26-Apr-23,30-May-23,Ronald Shepherd DDS,daniel.frye@bilearner.com,Active,Full-Time,Zone B,Part-Time,15-02-1986,Female,Fully Meets,1
3073,Jayvon,Simpson,26-Oct-22,16-May-23,Jeremy Ray,jayvon.simpson@bilearner.com,Voluntarily Terminated,Contract,Zone A,Part-Time,26-04-1987,Female,Fully Meets,4
3074,Bryant,Singleton,14-Jul-20,27-Jun-22,Barbara Clark,bryant.singleton@bilearner.com,Voluntarily Terminated,Contract,Zone A,Full-Time,4/10/1963,Female,Fully Meets,1
3075,Adam,Meza,12-Mar-23,,Joshua Peters,adam.meza@bilearner.com,Active,Full-Time,Zone B,Part-Time,9/1/1969,Female,Fully Meets,5
3076,Omari,Keller,26-Apr-23,,Daniel Smith,omari.keller@bilearner.com,Active,Part-Time,Zone C,Full-Time,26-05-1998,Male,Fully Meets,5
3077,Asher,Miles,17-Sep-22,12-Jun-23,Audrey Hamilton,asher.miles@bilearner.com,Active,Contract,Zone A,Temporary,16-08-1958,Male,Fully Meets,1
3078,Makaila,Baxter,8-Jan-21,1-Apr-23,Aaron Andrews,makaila.baxter@bilearner.com,Active,Contract,Zone B,Part-Time,14-04-1960,Male,Fully Meets,1
3079,Tommy,Carter,18-Dec-20,16-Sep-22,David Moore,tommy.carter@bilearner.com,Leave of Absence,Part-Time,Zone B,Part-Time,9/7/1973,Female,Fully Meets,4
3080,Zavier,Reese,12-Sep-20,22-Nov-22,Brittany Ray,zavier.reese@bilearner.com,Leave of Absence,Contract,Zone B,Part-Time,19-06-1999,Female,Fully Meets,2
3081,Colt,Kemp,20-Oct-20,,Jonathan Jones,colt.kemp@bilearner.com,Active,Part-Time,Zone C,Part-Time,17-03-1980,Male,Fully Meets,2
3082,Marco,Robles,18-Nov-22,,Brian Jennings,marco.robles@bilearner.com,Active,Part-Time,Zone A,Part-Time,4/10/1988,Female,Fully Meets,1
3083,Nick,Palmer,14-Jan-23,,Sandra Reed,nick.palmer@bilearner.com,Active,Contract,Zone C,Full-Time,24-05-1967,Male,Fully Meets,2
3084,Mekhi,Hopkins,27-Oct-20,8-Jun-22,Erica Davis,mekhi.hopkins@bilearner.com,Active,Part-Time,Zone A,Temporary,29-06-1996,Male,Fully Meets,4
3085,Eileen,Oneal,29-Aug-20,,Sara Mckay,eileen.oneal@bilearner.com,Active,Full-Time,Zone C,Full-Time,4/3/1963,Female,Fully Meets,2
3086,Alani,Cooley,23-Dec-19,5-Aug-23,Julie Donovan,alani.cooley@bilearner.com,Active,Part-Time,Zone B,Temporary,29-03-1987,Female,Fully Meets,1
3087,Corinne,Campos,3-Jul-23,,Duane Kelly,corinne.campos@bilearner.com,Active,Contract,Zone B,Part-Time,8/2/1948,Female,Fully Meets,4
3088,Heaven,Nelson,26-Sep-22,,Amy Boyd,heaven.nelson@bilearner.com,Active,Part-Time,Zone B,Part-Time,20-03-1944,Female,Fully Meets,5
3089,Baylee,Castaneda,9-May-20,25-Jul-23,Laura Mayo,baylee.castaneda@bilearner.com,Active,Contract,Zone A,Temporary,16-05-1963,Female,Fully Meets,4
3090,Morgan,Roth,8-Mar-23,,Brittany Rios,morgan.roth@bilearner.com,Active,Part-Time,Zone B,Part-Time,14-02-1957,Male,Fully Meets,5
3091,Kali,Hensley,27-Feb-19,31-Aug-20,Charles Cruz,kali.hensley@bilearner.com,Terminated for Cause,Contract,Zone B,Part-Time,6/3/1958,Male,Fully Meets,5
3092,Beckett,Sandoval,12-Jan-20,12-Jul-23,Carolyn Stewart,beckett.sandoval@bilearner.com,Active,Contract,Zone A,Full-Time,10/12/1979,Female,Fully Meets,2
3093,Isabell,Meadows,29-Jun-19,10-Jan-21,Daniel Hinton,isabell.meadows@bilearner.com,Active,Full-Time,Zone B,Full-Time,21-09-1976,Female,Fully Meets,2
3094,Jordin,Alexander,15-Jul-21,29-Sep-21,Joshua Foster,jordin.alexander@bilearner.com,Active,Contract,Zone C,Full-Time,18-10-1963,Female,Fully Meets,1
3095,Frederick,Carney,19-Aug-22,,Summer Dickerson,frederick.carney@bilearner.com,Active,Contract,Zone A,Part-Time,11/3/1943,Female,Fully Meets,4
3096,Baron,Lindsey,23-Sep-19,9-Apr-23,Mr. Joseph Ashley,baron.lindsey@bilearner.com,Voluntarily Terminated,Contract,Zone B,Part-Time,7/9/1974,Female,Fully Meets,5
3097,Rigoberto,Gentry,11-Oct-20,6-Jan-21,Bethany Gaines,rigoberto.gentry@bilearner.com,Voluntarily Terminated,Part-Time,Zone C,Temporary,11/6/1961,Female,Fully Meets,4
3098,Rayne,Chambers,18-Aug-21,,Melvin Dean,rayne.chambers@bilearner.com,Active,Full-Time,Zone A,Full-Time,9/6/1944,Male,Fully Meets,4
3099,Laila,Simmons,17-Dec-22,,Zachary Smith,laila.simmons@bilearner.com,Active,Full-Time,Zone A,Temporary,2/9/1965,Male,Exceeds,4
3100,Carsen,Schmidt,25-Oct-20,28-Dec-21,Kevin Davis,carsen.schmidt@bilearner.com,Active,Contract,Zone B,Temporary,8/6/1950,Female,Fully Meets,5
3101,Bethany,Mckay,23-Jan-23,,Erica Harper,bethany.mckay@bilearner.com,Active,Full-Time,Zone B,Full-Time,9/3/1961,Female,Fully Meets,2
3102,Eden,Robles,15-Mar-19,3-Aug-22,Stephanie Frost,eden.robles@bilearner.com,Leave of Absence,Full-Time,Zone C,Part-Time,10/10/1992,Male,Exceeds,2
3103,Abel,Snow,6-Jul-23,23-Jul-23,Bryan Ortega DVM,abel.snow@bilearner.com,Leave of Absence,Full-Time,Zone A,Part-Time,16-01-1960,Male,Fully Meets,4
3104,Ashton,Winters,29-May-22,,Matthew Smith,ashton.winters@bilearner.com,Active,Contract,Zone C,Part-Time,14-01-1944,Female,Fully Meets,2
3105,Josie,Melton,7-Jun-20,9-Jul-22,Scott Stone,josie.melton@bilearner.com,Active,Full-Time,Zone B,Temporary,12/5/1943,Male,Fully Meets,1
3106,Bruno,Jimenez,21-Mar-20,,Frances Martinez,bruno.jimenez@bilearner.com,Active,Part-Time,Zone A,Temporary,30-03-2000,Male,Fully Meets,4
3107,Elijah,Barr,21-Jun-21,11-Nov-22,Heather Adams,elijah.barr@bilearner.com,Active,Full-Time,Zone A,Temporary,26-12-1971,Female,Fully Meets,4
3108,Oswaldo,Hanson,22-Oct-21,12-May-22,Julie Hernandez,oswaldo.hanson@bilearner.com,Active,Full-Time,Zone B,Temporary,5/7/1945,Female,Fully Meets,2
3109,Samara,Roberson,20-Oct-18,,Timothy Myers,samara.roberson@bilearner.com,Active,Full-Time,Zone A,Temporary,25-04-1999,Female,PIP,2
3110,Luis,Frazier,16-Mar-22,,Anna Walters,luis.frazier@bilearner.com,Active,Contract,Zone C,Full-Time,11/2/1956,Female,Fully Meets,2
3111,Jaquan,Hancock,13-Dec-18,,Ebony Adkins,jaquan.hancock@bilearner.com,Active,Part-Time,Zone B,Temporary,7/5/1958,Female,Fully Meets,1
3112,Emanuel,George,8-Oct-21,11-Aug-22,Molly Guerrero,emanuel.george@bilearner.com,Terminated for Cause,Part-Time,Zone B,Full-Time,15-11-1946,Male,Fully Meets,4
3113,Giselle,Calderon,3-Feb-19,2-Apr-19,Donna Duffy,giselle.calderon@bilearner.com,Active,Contract,Zone C,Full-Time,2/7/1981,Female,Fully Meets,4
3114,Cullen,French,30-Sep-18,,Corey Barry,cullen.french@bilearner.com,Active,Contract,Zone C,Full-Time,6/7/1957,Female,Fully Meets,2
3115,Braiden,Kirby,12-Jul-21,17-Aug-21,Paul Brewer,braiden.kirby@bilearner.com,Active,Contract,Zone A,Temporary,1/1/1964,Female,Fully Meets,4
3116,Johnathan,Harmon,4-Mar-21,,Steven Brown,johnathan.harmon@bilearner.com,Active,Part-Time,Zone B,Temporary,24-10-1981,Female,Fully Meets,5
3117,Camren,Bridges,27-Oct-19,,Kyle Anderson,camren.bridges@bilearner.com,Active,Part-Time,Zone C,Part-Time,14-12-1941,Female,Fully Meets,2
3118,Jeramiah,Chandler,28-Jan-19,14-Dec-20,Dr. Anna Hayes DVM,jeramiah.chandler@bilearner.com,Voluntarily Terminated,Part-Time,Zone A,Full-Time,14-12-1956,Female,Fully Meets,2
3119,Dana,Stevenson,10-Jan-21,,Thomas Bautista,dana.stevenson@bilearner.com,Active,Part-Time,Zone C,Part-Time,5/6/1993,Male,Fully Meets,5
3120,Angelique,Hogan,5-Aug-21,2-Mar-23,Andrew Davis,angelique.hogan@bilearner.com,Active,Part-Time,Zone A,Full-Time,3/2/1946,Female,Fully Meets,4
3121,Moriah,Dodson,7-Nov-22,2-Mar-23,Rachel Chaney,moriah.dodson@bilearner.com,Active,Part-Time,Zone C,Full-Time,17-10-1949,Female,Fully Meets,4
3122,Connor,Bray,23-Jan-22,26-Jun-22,Rachel Barr MD,connor.bray@bilearner.com,Leave of Absence,Contract,Zone C,Part-Time,23-09-1946,Female,Fully Meets,5
3123,Zaiden,Leblanc,12-Jul-21,,Michael Hays,zaiden.leblanc@bilearner.com,Active,Full-Time,Zone C,Part-Time,3/5/1951,Male,Fully Meets,4
3124,Taliyah,Yang,5-Jan-19,4-Nov-21,Kristi Cox,taliyah.yang@bilearner.com,Leave of Absence,Full-Time,Zone B,Part-Time,28-08-1991,Female,Fully Meets,5
3125,Boston,Cochran,7-Apr-20,21-Mar-21,Tracey Wu,boston.cochran@bilearner.com,Leave of Absence,Part-Time,Zone C,Part-Time,8/9/1992,Male,Fully Meets,4
3126,Amelia,Mueller,27-Apr-22,,Samuel Frye,amelia.mueller@bilearner.com,Active,Contract,Zone C,Full-Time,2/7/1978,Male,Fully Meets,2
3127,Lillianna,Hull,14-Jun-22,5-Dec-22,Stacey Robles,lillianna.hull@bilearner.com,Active,Part-Time,Zone A,Part-Time,26-10-1991,Male,Fully Meets,2
3128,Laci,Frederick,13-Jan-19,,James Flynn,laci.frederick@bilearner.com,Active,Part-Time,Zone A,Temporary,15-04-1974,Female,Fully Meets,2
3129,Jayda,Chapman,21-Jun-19,,Douglas Jacobson,jayda.chapman@bilearner.com,Active,Full-Time,Zone A,Part-Time,11/7/1985,Female,Fully Meets,5
3130,Kennedy,Beard,10-Aug-20,14-Jan-23,Scott Dawson,kennedy.beard@bilearner.com,Active,Part-Time,Zone A,Temporary,9/5/1981,Female,Fully Meets,5
3131,Alma,Hanna,13-Apr-21,11-Jun-22,Patricia Potter,alma.hanna@bilearner.com,Active,Contract,Zone C,Temporary,28-01-1954,Female,Fully Meets,2
3132,Ximena,Suarez,27-Apr-20,18-Oct-22,Brian Gregory,ximena.suarez@bilearner.com,Active,Full-Time,Zone A,Full-Time,20-09-1979,Female,Fully Meets,4
3133,Aydin,Dixon,25-Feb-22,2-Mar-22,Jackie Davis,aydin.dixon@bilearner.com,Terminated for Cause,Contract,Zone C,Part-Time,23-10-1958,Male,Fully Meets,5
3134,Heidi,Joyce,6-Dec-18,1-Dec-22,Keith George,heidi.joyce@bilearner.com,Active,Part-Time,Zone C,Full-Time,15-04-1947,Female,Exceeds,5
3135,Elle,Spears,12-Mar-20,6-Jun-23,Jennifer Smith,elle.spears@bilearner.com,Active,Part-Time,Zone A,Temporary,25-04-1993,Female,Fully Meets,4
3136,Cesar,Anderson,16-Nov-22,,Timothy Brown,cesar.anderson@bilearner.com,Active,Full-Time,Zone B,Full-Time,17-05-1997,Female,Fully Meets,4
3137,Dean,Mckenzie,9-Dec-18,25-Jun-23,Justin Wells,dean.mckenzie@bilearner.com,Voluntarily Terminated,Contract,Zone B,Temporary,3/6/1995,Female,Fully Meets,2
3138,Isabell,Wu,25-Dec-22,8-Mar-23,Rachel Crawford,isabell.wu@bilearner.com,Voluntarily Terminated,Contract,Zone A,Full-Time,7/4/1987,Female,Fully Meets,4
3139,Kenny,Blanchard,19-Nov-21,,Jasmine Williamson,kenny.blanchard@bilearner.com,Active,Part-Time,Zone A,Temporary,11/8/1971,Female,Fully Meets,4
3140,Evie,Beard,1-Mar-22,,Andrew Smith,evie.beard@bilearner.com,Active,Contract,Zone C,Full-Time,2/4/1990,Male,Fully Meets,5
3141,Aliya,Morton,17-Mar-21,,Jennifer Reeves,aliya.morton@bilearner.com,Active,Full-Time,Zone B,Temporary,10/7/1970,Male,Exceeds,2
3142,Ingrid,Wilkins,10-Feb-21,,Theresa Foster,ingrid.wilkins@bilearner.com,Active,Full-Time,Zone B,Part-Time,20-07-1949,Female,Fully Meets,4
